weld_id,x,y,z,nx,ny,nz,ox,oy,oz,ow
2,0.0154419,-0.0246334,0.29985,0,0,1,0.382683,0,0,0.92388
2,0.0204468,-0.0246322,0.299847,0,0,1,0.382683,0,0,0.92388
2,0.0254517,-0.0246311,0.299843,0,0,1,0.382683,0,0,0.92388
2,0.0304565,-0.0246299,0.299839,0,0,1,0.382683,0,0,0.92388
2,0.0354614,-0.0246287,0.299836,0,0,1,0.382683,0,0,0.92388
2,0.0404663,-0.0246275,0.299832,0,0,1,0.382683,0,0,0.92388
2,0.0454712,-0.0246263,0.299828,0,0,1,0.382683,0,0,0.92388
2,0.0504761,-0.0246251,0.299824,0,0,1,0.382683,0,0,0.92388
2,0.055481,-0.0246239,0.299821,0,0,1,0.382683,0,0,0.92388
2,0.0604858,-0.0246228,0.299817,0,0,1,0.382683,0,0,0.92388
2,0.0654907,-0.0246216,0.299813,0,0,1,0.382683,0,0,0.92388
2,0.0704956,-0.0246204,0.299809,0,0,1,0.382683,0,0,0.92388
2,0.0755005,-0.0246192,0.299806,0,0,1,0.382683,0,0,0.92388
2,0.0805054,-0.024618,0.299802,0,0,1,0.382683,0,0,0.92388
2,0.0855103,-0.0246168,0.299798,0,0,1,0.382683,0,0,0.92388
2,0.0905151,-0.0246156,0.299795,0,0,1,0.382683,0,0,0.92388
2,0.09552,-0.0246145,0.299791,0,0,1,0.382683,0,0,0.92388
2,0.100525,-0.0246133,0.299787,0,0,1,0.382683,0,0,0.92388
2,0.10553,-0.0246121,0.299783,0,0,1,0.382683,0,0,0.92388
2,0.110535,-0.0246109,0.29978,0,0,1,0.382683,0,0,0.92388
2,0.11554,-0.0246097,0.299776,0,0,1,0.382683,0,0,0.92388
2,0.120544,-0.0246085,0.299772,0,0,1,0.382683,0,0,0.92388
2,0.125549,-0.0246074,0.299768,0,0,1,0.382683,0,0,0.92388
2,0.130554,-0.0246062,0.299765,0,0,1,0.382683,0,0,0.92388
2,0.135559,-0.024605,0.299761,0,0,1,0.382683,0,0,0.92388
2,0.140564,-0.0246038,0.299757,0,0,1,0.382683,0,0,0.92388
2,0.145569,-0.0246026,0.299754,0,0,1,0.382683,0,0,0.92388
2,0.150574,-0.0246014,0.29975,0,0,1,0.382683,0,0,0.92388
2,0.155579,-0.0246002,0.299746,0,0,1,0.382683,0,0,0.92388
2,0.160583,-0.0245991,0.299742,0,0,1,0.382683,0,0,0.92388
